,Company_Name,Ratings,Rating_Count,Salary,Interview,Jobs
9539,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9540,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9541,Jio,4.4,33.1k,62.5k,4.1k,3
9542,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9543,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9544,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9545,Cognizant,3.6,60.2k,6L,6.3k,624
9546,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9547,HDFC Bank,3.8,51.1k,1.5L,3k,330
9548,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9549,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9550,HCLTech,3.4,44.8k,3.8L,4.5k,284
9551,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9552,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9553,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9554,Jio,4.4,33.1k,62.5k,4.1k,3
9555,Axis Bank,3.6,32.5k,1L,1.9k,192
9556,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9557,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9558,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9559,Cognizant,3.6,60.2k,6L,6.3k,624
9560,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9561,HDFC Bank,3.8,51.1k,1.5L,3k,330
9562,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9563,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9564,HCLTech,3.4,44.8k,3.8L,4.5k,284
9565,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9566,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9567,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9568,Jio,4.4,33.1k,62.5k,4.1k,3
9569,Axis Bank,3.6,32.5k,1L,1.9k,192
9570,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9571,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9572,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9573,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9574,Cognizant,3.6,60.2k,6L,6.3k,624
9575,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9576,HDFC Bank,3.8,51.1k,1.5L,3k,330
9577,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9578,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9579,HCLTech,3.4,44.8k,3.8L,4.5k,284
9580,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9581,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9582,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9583,Jio,4.4,33.1k,62.5k,4.1k,3
9584,Axis Bank,3.6,32.5k,1L,1.9k,192
9585,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9586,Amazon,3.9,31k,1.5L,5.8k,1.9k
9587,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9588,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9589,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9590,Cognizant,3.6,60.2k,6L,6.3k,624
9591,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9592,HDFC Bank,3.8,51.1k,1.5L,3k,330
9593,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9594,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9595,HCLTech,3.4,44.8k,3.8L,4.5k,284
9596,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9597,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9598,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9599,Jio,4.4,33.1k,62.5k,4.1k,3
9600,Axis Bank,3.6,32.5k,1L,1.9k,192
9601,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9602,Amazon,3.9,31k,1.5L,5.8k,1.9k
9603,iEnergizer,4.6,27.2k,24k,1.2k,94
9604,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9605,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9606,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9607,Cognizant,3.6,60.2k,6L,6.3k,624
9608,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9609,HDFC Bank,3.8,51.1k,1.5L,3k,330
9610,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9611,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9612,HCLTech,3.4,44.8k,3.8L,4.5k,284
9613,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9614,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9615,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9616,Jio,4.4,33.1k,62.5k,4.1k,3
9617,Axis Bank,3.6,32.5k,1L,1.9k,192
9618,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9619,Amazon,3.9,31k,1.5L,5.8k,1.9k
9620,iEnergizer,4.6,27.2k,24k,1.2k,94
9621,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
9622,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9623,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9624,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9625,Cognizant,3.6,60.2k,6L,6.3k,624
9626,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9627,HDFC Bank,3.8,51.1k,1.5L,3k,330
9628,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9629,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9630,HCLTech,3.4,44.8k,3.8L,4.5k,284
9631,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9632,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9633,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9634,Jio,4.4,33.1k,62.5k,4.1k,3
9635,Axis Bank,3.6,32.5k,1L,1.9k,192
9636,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9637,Amazon,3.9,31k,1.5L,5.8k,1.9k
9638,iEnergizer,4.6,27.2k,24k,1.2k,94
9639,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
9640,LTIMindtree,3.6,26k,1.9L,3.4k,548
9641,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9642,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9643,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9644,Cognizant,3.6,60.2k,6L,6.3k,624
9645,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9646,HDFC Bank,3.8,51.1k,1.5L,3k,330
9647,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9648,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9649,HCLTech,3.4,44.8k,3.8L,4.5k,284
9650,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9651,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9652,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9653,Jio,4.4,33.1k,62.5k,4.1k,3
9654,Axis Bank,3.6,32.5k,1L,1.9k,192
9655,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9656,Amazon,3.9,31k,1.5L,5.8k,1.9k
9657,iEnergizer,4.6,27.2k,24k,1.2k,94
9658,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
9659,LTIMindtree,3.6,26k,1.9L,3.4k,548
9660,IBM,3.9,25.4k,2.1L,2.6k,2k
9661,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9662,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9663,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9664,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9665,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9666,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9667,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9668,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9669,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9670,Cognizant,3.6,60.2k,6L,6.3k,624
9671,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9672,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9673,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9674,Cognizant,3.6,60.2k,6L,6.3k,624
9675,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9676,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9677,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9678,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9679,Cognizant,3.6,60.2k,6L,6.3k,624
9680,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9681,HDFC Bank,3.8,51.1k,1.5L,3k,330
9682,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9683,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9684,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9685,Cognizant,3.6,60.2k,6L,6.3k,624
9686,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9687,HDFC Bank,3.8,51.1k,1.5L,3k,330
9688,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9689,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9690,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9691,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9692,Cognizant,3.6,60.2k,6L,6.3k,624
9693,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9694,HDFC Bank,3.8,51.1k,1.5L,3k,330
9695,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9696,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9697,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9698,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9699,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9700,Cognizant,3.6,60.2k,6L,6.3k,624
9701,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9702,HDFC Bank,3.8,51.1k,1.5L,3k,330
9703,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9704,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9705,HCLTech,3.4,44.8k,3.8L,4.5k,284
9706,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9707,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9708,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9709,Cognizant,3.6,60.2k,6L,6.3k,624
9710,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9711,HDFC Bank,3.8,51.1k,1.5L,3k,330
9712,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9713,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9714,HCLTech,3.4,44.8k,3.8L,4.5k,284
9715,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9716,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9717,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9718,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9719,Cognizant,3.6,60.2k,6L,6.3k,624
9720,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9721,HDFC Bank,3.8,51.1k,1.5L,3k,330
9722,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9723,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9724,HCLTech,3.4,44.8k,3.8L,4.5k,284
9725,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9726,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9727,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9728,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9729,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9730,Cognizant,3.6,60.2k,6L,6.3k,624
9731,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9732,HDFC Bank,3.8,51.1k,1.5L,3k,330
9733,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9734,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9735,HCLTech,3.4,44.8k,3.8L,4.5k,284
9736,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9737,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9738,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9739,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9740,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9741,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9742,Cognizant,3.6,60.2k,6L,6.3k,624
9743,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9744,HDFC Bank,3.8,51.1k,1.5L,3k,330
9745,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9746,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9747,HCLTech,3.4,44.8k,3.8L,4.5k,284
9748,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9749,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9750,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9751,Jio,4.4,33.1k,62.5k,4.1k,3
9752,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9753,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9754,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9755,Cognizant,3.6,60.2k,6L,6.3k,624
9756,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9757,HDFC Bank,3.8,51.1k,1.5L,3k,330
9758,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9759,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9760,HCLTech,3.4,44.8k,3.8L,4.5k,284
9761,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9762,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9763,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9764,Jio,4.4,33.1k,62.5k,4.1k,3
9765,Axis Bank,3.6,32.5k,1L,1.9k,192
9766,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9767,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9768,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9769,Cognizant,3.6,60.2k,6L,6.3k,624
9770,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9771,HDFC Bank,3.8,51.1k,1.5L,3k,330
9772,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9773,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9774,HCLTech,3.4,44.8k,3.8L,4.5k,284
9775,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9776,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9777,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9778,Jio,4.4,33.1k,62.5k,4.1k,3
9779,Axis Bank,3.6,32.5k,1L,1.9k,192
9780,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9781,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9782,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9783,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9784,Cognizant,3.6,60.2k,6L,6.3k,624
9785,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9786,HDFC Bank,3.8,51.1k,1.5L,3k,330
9787,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9788,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9789,HCLTech,3.4,44.8k,3.8L,4.5k,284
9790,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9791,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9792,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9793,Jio,4.4,33.1k,62.5k,4.1k,3
9794,Axis Bank,3.6,32.5k,1L,1.9k,192
9795,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9796,Amazon,3.9,31k,1.5L,5.8k,1.9k
9797,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9798,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9799,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9800,Cognizant,3.6,60.2k,6L,6.3k,624
9801,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9802,HDFC Bank,3.8,51.1k,1.5L,3k,330
9803,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9804,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9805,HCLTech,3.4,44.8k,3.8L,4.5k,284
9806,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9807,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9808,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9809,Jio,4.4,33.1k,62.5k,4.1k,3
9810,Axis Bank,3.6,32.5k,1L,1.9k,192
9811,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9812,Amazon,3.9,31k,1.5L,5.8k,1.9k
9813,iEnergizer,4.6,27.2k,24k,1.2k,94
9814,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9815,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9816,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9817,Cognizant,3.6,60.2k,6L,6.3k,624
9818,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9819,HDFC Bank,3.8,51.1k,1.5L,3k,330
9820,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9821,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9822,HCLTech,3.4,44.8k,3.8L,4.5k,284
9823,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9824,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9825,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9826,Jio,4.4,33.1k,62.5k,4.1k,3
9827,Axis Bank,3.6,32.5k,1L,1.9k,192
9828,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9829,Amazon,3.9,31k,1.5L,5.8k,1.9k
9830,iEnergizer,4.6,27.2k,24k,1.2k,94
9831,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
9832,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9833,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9834,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9835,Cognizant,3.6,60.2k,6L,6.3k,624
9836,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9837,HDFC Bank,3.8,51.1k,1.5L,3k,330
9838,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9839,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9840,HCLTech,3.4,44.8k,3.8L,4.5k,284
9841,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9842,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9843,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9844,Jio,4.4,33.1k,62.5k,4.1k,3
9845,Axis Bank,3.6,32.5k,1L,1.9k,192
9846,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9847,Amazon,3.9,31k,1.5L,5.8k,1.9k
9848,iEnergizer,4.6,27.2k,24k,1.2k,94
9849,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
9850,LTIMindtree,3.6,26k,1.9L,3.4k,548
9851,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9852,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9853,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9854,Cognizant,3.6,60.2k,6L,6.3k,624
9855,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9856,HDFC Bank,3.8,51.1k,1.5L,3k,330
9857,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9858,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9859,HCLTech,3.4,44.8k,3.8L,4.5k,284
9860,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9861,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9862,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9863,Jio,4.4,33.1k,62.5k,4.1k,3
9864,Axis Bank,3.6,32.5k,1L,1.9k,192
9865,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
9866,Amazon,3.9,31k,1.5L,5.8k,1.9k
9867,iEnergizer,4.6,27.2k,24k,1.2k,94
9868,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
9869,LTIMindtree,3.6,26k,1.9L,3.4k,548
9870,IBM,3.9,25.4k,2.1L,2.6k,2k
9871,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9872,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9873,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9874,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9875,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9876,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9877,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9878,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9879,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9880,Cognizant,3.6,60.2k,6L,6.3k,624
9881,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9882,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9883,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9884,Cognizant,3.6,60.2k,6L,6.3k,624
9885,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9886,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9887,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9888,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9889,Cognizant,3.6,60.2k,6L,6.3k,624
9890,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9891,HDFC Bank,3.8,51.1k,1.5L,3k,330
9892,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9893,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9894,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9895,Cognizant,3.6,60.2k,6L,6.3k,624
9896,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9897,HDFC Bank,3.8,51.1k,1.5L,3k,330
9898,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9899,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9900,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9901,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9902,Cognizant,3.6,60.2k,6L,6.3k,624
9903,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9904,HDFC Bank,3.8,51.1k,1.5L,3k,330
9905,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9906,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9907,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9908,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9909,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9910,Cognizant,3.6,60.2k,6L,6.3k,624
9911,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9912,HDFC Bank,3.8,51.1k,1.5L,3k,330
9913,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9914,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9915,HCLTech,3.4,44.8k,3.8L,4.5k,284
9916,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9917,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9918,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9919,Cognizant,3.6,60.2k,6L,6.3k,624
9920,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9921,HDFC Bank,3.8,51.1k,1.5L,3k,330
9922,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9923,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9924,HCLTech,3.4,44.8k,3.8L,4.5k,284
9925,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9926,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9927,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9928,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9929,Cognizant,3.6,60.2k,6L,6.3k,624
9930,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9931,HDFC Bank,3.8,51.1k,1.5L,3k,330
9932,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9933,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9934,HCLTech,3.4,44.8k,3.8L,4.5k,284
9935,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9936,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9937,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9938,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9939,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9940,Cognizant,3.6,60.2k,6L,6.3k,624
9941,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9942,HDFC Bank,3.8,51.1k,1.5L,3k,330
9943,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9944,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9945,HCLTech,3.4,44.8k,3.8L,4.5k,284
9946,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9947,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9948,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9949,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9950,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9951,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9952,Cognizant,3.6,60.2k,6L,6.3k,624
9953,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9954,HDFC Bank,3.8,51.1k,1.5L,3k,330
9955,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9956,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9957,HCLTech,3.4,44.8k,3.8L,4.5k,284
9958,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9959,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9960,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9961,Jio,4.4,33.1k,62.5k,4.1k,3
9962,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9963,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9964,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9965,Cognizant,3.6,60.2k,6L,6.3k,624
9966,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9967,HDFC Bank,3.8,51.1k,1.5L,3k,330
9968,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9969,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9970,HCLTech,3.4,44.8k,3.8L,4.5k,284
9971,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9972,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9973,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
9974,Jio,4.4,33.1k,62.5k,4.1k,3
9975,Axis Bank,3.6,32.5k,1L,1.9k,192
9976,TCS,3.3,1.1L,9.8L,11.9k,2.7k
9977,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
9978,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
9979,Cognizant,3.6,60.2k,6L,6.3k,624
9980,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
9981,HDFC Bank,3.8,51.1k,1.5L,3k,330
9982,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
9983,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
9984,HCLTech,3.4,44.8k,3.8L,4.5k,284
9985,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
9986,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
9987,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
