,Company_Name,Ratings,Rating_Count,Salary,Interview,Jobs
7721,IDC Technologies,3.1,1.4k,6.9k,76,7
7722,Tieto,4.2,1.4k,9.5k,104,70
7723,Morningstar,3.7,1.4k,9.8k,262,143
7724,AB InBev India,3.3,1.4k,7.7k,114,78
7725,Jaquar,4.1,1.4k,5.1k,83,11
7726,CIE Automotive India Limited (Formerly known as Mahindra CIE Automotive Limited),3.6,1.4k,4.8k,88,--
7727,J. Kumar Infraprojects,4.1,1.4k,4.4k,92,4
7728,The Muthoot Group,3.6,1.4k,3.8k,84,--
7729,TCS iON,3.8,1.4k,4k,399,--
7730,Aumovio,3.8,1.4k,9.2k,81,10
7731,Indegene,3.3,1.4k,9.4k,170,44
7732,Agilus Diagnostics,4.1,1.4k,3.3k,84,10
7733,Acuity Analytics,3.2,1.4k,11.6k,171,81
7734,PNB Housing Finance,3.8,1.4k,4.5k,53,1
7735,Happiest Minds Technologies,3.4,1.4k,12.2k,151,328
7736,Sony,4.1,1.4k,4.6k,82,7
7737,Apexon,3.3,1.4k,9.3k,175,93
7738,SBFC Finance,3.8,1.4k,2.7k,95,58
7739,IDC Technologies,3.1,1.4k,6.9k,76,7
7740,Tieto,4.2,1.4k,9.5k,104,70
7741,Morningstar,3.7,1.4k,9.8k,262,143
7742,AB InBev India,3.3,1.4k,7.7k,114,78
7743,Jaquar,4.1,1.4k,5.1k,83,11
7744,CIE Automotive India Limited (Formerly known as Mahindra CIE Automotive Limited),3.6,1.4k,4.8k,88,--
7745,J. Kumar Infraprojects,4.1,1.4k,4.4k,92,4
7746,The Muthoot Group,3.6,1.4k,3.8k,84,--
7747,TCS iON,3.8,1.4k,4k,399,--
7748,Aumovio,3.8,1.4k,9.2k,81,10
7749,Indegene,3.3,1.4k,9.4k,170,44
7750,Altimetrik,3.6,1.4k,11.4k,259,62
7751,Agilus Diagnostics,4.1,1.4k,3.3k,84,10
7752,Acuity Analytics,3.2,1.4k,11.6k,171,81
7753,PNB Housing Finance,3.8,1.4k,4.5k,53,1
7754,Happiest Minds Technologies,3.4,1.4k,12.2k,151,328
7755,Sony,4.1,1.4k,4.6k,82,7
7756,Apexon,3.3,1.4k,9.3k,175,93
7757,SBFC Finance,3.8,1.4k,2.7k,95,58
7758,IDC Technologies,3.1,1.4k,6.9k,76,7
7759,Tieto,4.2,1.4k,9.5k,104,70
7760,Morningstar,3.7,1.4k,9.8k,262,143
7761,AB InBev India,3.3,1.4k,7.7k,114,78
7762,Jaquar,4.1,1.4k,5.1k,83,11
7763,CIE Automotive India Limited (Formerly known as Mahindra CIE Automotive Limited),3.6,1.4k,4.8k,88,--
7764,J. Kumar Infraprojects,4.1,1.4k,4.4k,92,4
7765,The Muthoot Group,3.6,1.4k,3.8k,84,--
7766,TCS iON,3.8,1.4k,4k,399,--
7767,Aumovio,3.8,1.4k,9.2k,81,10
7768,Indegene,3.3,1.4k,9.4k,170,44
7769,Altimetrik,3.6,1.4k,11.4k,259,62
7770,Amara Raja Energy & Mobility,4.0,1.4k,4k,107,--
7771,Labmentix,4.5,1.4k,30,500,--
7772,Labmentix,4.5,1.4k,30,500,--
7773,Chandigarh University,4.2,1.4k,2.8k,107,98
7774,Labmentix,4.5,1.4k,30,500,--
7775,Chandigarh University,4.2,1.4k,2.8k,107,98
7776,Xiaomi,3.7,1.4k,5.7k,112,--
7777,Labmentix,4.5,1.4k,30,500,--
7778,Chandigarh University,4.2,1.4k,2.8k,107,98
7779,Xiaomi,3.7,1.4k,5.7k,112,--
7780,VLCC,3.3,1.4k,3.3k,53,33
7781,Labmentix,4.5,1.4k,30,500,--
7782,Chandigarh University,4.2,1.4k,2.8k,107,98
7783,Xiaomi,3.7,1.4k,5.7k,112,--
7784,VLCC,3.3,1.4k,3.3k,53,33
7785,Vfs Global Services,3.4,1.4k,4.3k,71,10
7786,Labmentix,4.5,1.4k,30,500,--
7787,Chandigarh University,4.2,1.4k,2.8k,107,98
7788,Xiaomi,3.7,1.4k,5.7k,112,--
7789,VLCC,3.3,1.4k,3.3k,53,33
7790,Vfs Global Services,3.4,1.4k,4.3k,71,10
7791,Adobe,3.7,1.4k,12.5k,267,176
7792,Labmentix,4.5,1.4k,30,500,--
7793,Chandigarh University,4.2,1.4k,2.8k,107,98
7794,Xiaomi,3.7,1.4k,5.7k,112,--
7795,VLCC,3.3,1.4k,3.3k,53,33
7796,Vfs Global Services,3.4,1.4k,4.3k,71,10
7797,Adobe,3.7,1.4k,12.5k,267,176
7798,Unisys,3.5,1.4k,10k,81,158
7799,Labmentix,4.5,1.4k,30,500,--
7800,Chandigarh University,4.2,1.4k,2.8k,107,98
7801,Xiaomi,3.7,1.4k,5.7k,112,--
7802,VLCC,3.3,1.4k,3.3k,53,33
7803,Vfs Global Services,3.4,1.4k,4.3k,71,10
7804,Adobe,3.7,1.4k,12.5k,267,176
7805,Unisys,3.5,1.4k,10k,81,158
7806,Slk Software Services,3.2,1.4k,9.3k,113,251
7807,Labmentix,4.5,1.4k,30,500,--
7808,Chandigarh University,4.2,1.4k,2.8k,107,98
7809,Xiaomi,3.7,1.4k,5.7k,112,--
7810,VLCC,3.3,1.4k,3.3k,53,33
7811,Vfs Global Services,3.4,1.4k,4.3k,71,10
7812,Adobe,3.7,1.4k,12.5k,267,176
7813,Unisys,3.5,1.4k,10k,81,158
7814,Slk Software Services,3.2,1.4k,9.3k,113,251
7815,Sansera Engineering,4.0,1.4k,5.4k,95,21
7816,Labmentix,4.5,1.4k,30,500,--
7817,Chandigarh University,4.2,1.4k,2.8k,107,98
7818,Xiaomi,3.7,1.4k,5.7k,112,--
7819,VLCC,3.3,1.4k,3.3k,53,33
7820,Vfs Global Services,3.4,1.4k,4.3k,71,10
7821,Adobe,3.7,1.4k,12.5k,267,176
7822,Unisys,3.5,1.4k,10k,81,158
7823,Slk Software Services,3.2,1.4k,9.3k,113,251
7824,Sansera Engineering,4.0,1.4k,5.4k,95,21
7825,Infogain,3.5,1.4k,11k,136,104
7826,Labmentix,4.5,1.4k,30,500,--
7827,Chandigarh University,4.2,1.4k,2.8k,107,98
7828,Xiaomi,3.7,1.4k,5.7k,112,--
7829,VLCC,3.3,1.4k,3.3k,53,33
7830,Vfs Global Services,3.4,1.4k,4.3k,71,10
7831,Adobe,3.7,1.4k,12.5k,267,176
7832,Unisys,3.5,1.4k,10k,81,158
7833,Slk Software Services,3.2,1.4k,9.3k,113,251
7834,Sansera Engineering,4.0,1.4k,5.4k,95,21
7835,Infogain,3.5,1.4k,11k,136,104
7836,FedEx Express,4.0,1.4k,5k,108,60
7837,Labmentix,4.5,1.4k,30,500,--
7838,Chandigarh University,4.2,1.4k,2.8k,107,98
7839,Xiaomi,3.7,1.4k,5.7k,112,--
7840,VLCC,3.3,1.4k,3.3k,53,33
7841,Vfs Global Services,3.4,1.4k,4.3k,71,10
7842,Adobe,3.7,1.4k,12.5k,267,176
7843,Unisys,3.5,1.4k,10k,81,158
7844,Slk Software Services,3.2,1.4k,9.3k,113,251
7845,Sansera Engineering,4.0,1.4k,5.4k,95,21
7846,Infogain,3.5,1.4k,11k,136,104
7847,FedEx Express,4.0,1.4k,5k,108,60
7848,DCM Shriram,4.1,1.4k,4.7k,106,8
7849,Labmentix,4.5,1.4k,30,500,--
7850,Chandigarh University,4.2,1.4k,2.8k,107,98
7851,Xiaomi,3.7,1.4k,5.7k,112,--
7852,VLCC,3.3,1.4k,3.3k,53,33
7853,Vfs Global Services,3.4,1.4k,4.3k,71,10
7854,Adobe,3.7,1.4k,12.5k,267,176
7855,Unisys,3.5,1.4k,10k,81,158
7856,Slk Software Services,3.2,1.4k,9.3k,113,251
7857,Sansera Engineering,4.0,1.4k,5.4k,95,21
7858,Infogain,3.5,1.4k,11k,136,104
7859,FedEx Express,4.0,1.4k,5k,108,60
7860,DCM Shriram,4.1,1.4k,4.7k,106,8
7861,Nykaa,3.4,1.4k,6.6k,145,4
7862,Labmentix,4.5,1.4k,30,500,--
7863,Chandigarh University,4.2,1.4k,2.8k,107,98
7864,Xiaomi,3.7,1.4k,5.7k,112,--
7865,VLCC,3.3,1.4k,3.3k,53,33
7866,Vfs Global Services,3.4,1.4k,4.3k,71,10
7867,Adobe,3.7,1.4k,12.5k,267,176
7868,Unisys,3.5,1.4k,10k,81,158
7869,Slk Software Services,3.2,1.4k,9.3k,113,251
7870,Sansera Engineering,4.0,1.4k,5.4k,95,21
7871,Infogain,3.5,1.4k,11k,136,104
7872,FedEx Express,4.0,1.4k,5k,108,60
7873,DCM Shriram,4.1,1.4k,4.7k,106,8
7874,Nykaa,3.4,1.4k,6.6k,145,4
7875,Faurecia,3.9,1.4k,6.1k,70,9
7876,Labmentix,4.5,1.4k,30,500,--
7877,Chandigarh University,4.2,1.4k,2.8k,107,98
7878,Xiaomi,3.7,1.4k,5.7k,112,--
7879,VLCC,3.3,1.4k,3.3k,53,33
7880,Vfs Global Services,3.4,1.4k,4.3k,71,10
7881,Adobe,3.7,1.4k,12.5k,267,176
7882,Unisys,3.5,1.4k,10k,81,158
7883,Slk Software Services,3.2,1.4k,9.3k,113,251
7884,Sansera Engineering,4.0,1.4k,5.4k,95,21
7885,Infogain,3.5,1.4k,11k,136,104
7886,FedEx Express,4.0,1.4k,5k,108,60
7887,DCM Shriram,4.1,1.4k,4.7k,106,8
7888,Nykaa,3.4,1.4k,6.6k,145,4
7889,Faurecia,3.9,1.4k,6.1k,70,9
7890,Oracle Financial Services Software,3.4,1.4k,11k,192,--
7891,Labmentix,4.5,1.4k,30,500,--
7892,Chandigarh University,4.2,1.4k,2.8k,107,98
7893,Xiaomi,3.7,1.4k,5.7k,112,--
7894,VLCC,3.3,1.4k,3.3k,53,33
7895,Vfs Global Services,3.4,1.4k,4.3k,71,10
7896,Adobe,3.7,1.4k,12.5k,267,176
7897,Unisys,3.5,1.4k,10k,81,158
7898,Slk Software Services,3.2,1.4k,9.3k,113,251
7899,Sansera Engineering,4.0,1.4k,5.4k,95,21
7900,Infogain,3.5,1.4k,11k,136,104
7901,FedEx Express,4.0,1.4k,5k,108,60
7902,DCM Shriram,4.1,1.4k,4.7k,106,8
7903,Nykaa,3.4,1.4k,6.6k,145,4
7904,Faurecia,3.9,1.4k,6.1k,70,9
7905,Oracle Financial Services Software,3.4,1.4k,11k,192,--
7906,AtkinsRealis,3.7,1.4k,5.8k,107,286
7907,Labmentix,4.5,1.4k,30,500,--
7908,Chandigarh University,4.2,1.4k,2.8k,107,98
7909,Xiaomi,3.7,1.4k,5.7k,112,--
7910,VLCC,3.3,1.4k,3.3k,53,33
7911,Vfs Global Services,3.4,1.4k,4.3k,71,10
7912,Adobe,3.7,1.4k,12.5k,267,176
7913,Unisys,3.5,1.4k,10k,81,158
7914,Slk Software Services,3.2,1.4k,9.3k,113,251
7915,Sansera Engineering,4.0,1.4k,5.4k,95,21
7916,Infogain,3.5,1.4k,11k,136,104
7917,FedEx Express,4.0,1.4k,5k,108,60
7918,DCM Shriram,4.1,1.4k,4.7k,106,8
7919,Nykaa,3.4,1.4k,6.6k,145,4
7920,Faurecia,3.9,1.4k,6.1k,70,9
7921,Oracle Financial Services Software,3.4,1.4k,11k,192,--
7922,AtkinsRealis,3.7,1.4k,5.8k,107,286
7923,Kantar,3.5,1.4k,6.7k,115,7
7924,Labmentix,4.5,1.4k,30,500,--
7925,Chandigarh University,4.2,1.4k,2.8k,107,98
7926,Xiaomi,3.7,1.4k,5.7k,112,--
7927,VLCC,3.3,1.4k,3.3k,53,33
7928,Vfs Global Services,3.4,1.4k,4.3k,71,10
7929,Adobe,3.7,1.4k,12.5k,267,176
7930,Unisys,3.5,1.4k,10k,81,158
7931,Slk Software Services,3.2,1.4k,9.3k,113,251
7932,Sansera Engineering,4.0,1.4k,5.4k,95,21
7933,Infogain,3.5,1.4k,11k,136,104
7934,FedEx Express,4.0,1.4k,5k,108,60
7935,DCM Shriram,4.1,1.4k,4.7k,106,8
7936,Nykaa,3.4,1.4k,6.6k,145,4
7937,Faurecia,3.9,1.4k,6.1k,70,9
7938,Oracle Financial Services Software,3.4,1.4k,11k,192,--
7939,AtkinsRealis,3.7,1.4k,5.8k,107,286
7940,Kantar,3.5,1.4k,6.7k,115,7
7941,Sheenlac Paints,4.2,1.4k,1.7k,209,--
7942,Labmentix,4.5,1.4k,30,500,--
7943,Chandigarh University,4.2,1.4k,2.8k,107,98
7944,Xiaomi,3.7,1.4k,5.7k,112,--
7945,VLCC,3.3,1.4k,3.3k,53,33
7946,Vfs Global Services,3.4,1.4k,4.3k,71,10
7947,Adobe,3.7,1.4k,12.5k,267,176
7948,Unisys,3.5,1.4k,10k,81,158
7949,Slk Software Services,3.2,1.4k,9.3k,113,251
7950,Sansera Engineering,4.0,1.4k,5.4k,95,21
7951,Infogain,3.5,1.4k,11k,136,104
7952,FedEx Express,4.0,1.4k,5k,108,60
7953,DCM Shriram,4.1,1.4k,4.7k,106,8
7954,Nykaa,3.4,1.4k,6.6k,145,4
7955,Faurecia,3.9,1.4k,6.1k,70,9
7956,Oracle Financial Services Software,3.4,1.4k,11k,192,--
7957,AtkinsRealis,3.7,1.4k,5.8k,107,286
7958,Kantar,3.5,1.4k,6.7k,115,7
7959,Sheenlac Paints,4.2,1.4k,1.7k,209,--
7960,Paytm Payments Bank,3.8,1.3k,5.7k,140,1
7961,Labmentix,4.5,1.4k,30,500,--
7962,Chandigarh University,4.2,1.4k,2.8k,107,98
7963,Xiaomi,3.7,1.4k,5.7k,112,--
7964,VLCC,3.3,1.4k,3.3k,53,33
7965,Vfs Global Services,3.4,1.4k,4.3k,71,10
7966,Adobe,3.7,1.4k,12.5k,267,176
7967,Unisys,3.5,1.4k,10k,81,158
7968,Slk Software Services,3.2,1.4k,9.3k,113,251
7969,Sansera Engineering,4.0,1.4k,5.4k,95,21
7970,Infogain,3.5,1.4k,11k,136,104
7971,FedEx Express,4.0,1.4k,5k,108,60
7972,DCM Shriram,4.1,1.4k,4.7k,106,8
7973,Nykaa,3.4,1.4k,6.6k,145,4
7974,Faurecia,3.9,1.4k,6.1k,70,9
7975,Oracle Financial Services Software,3.4,1.4k,11k,192,--
7976,AtkinsRealis,3.7,1.4k,5.8k,107,286
7977,Kantar,3.5,1.4k,6.7k,115,7
7978,Sheenlac Paints,4.2,1.4k,1.7k,209,--
7979,Paytm Payments Bank,3.8,1.3k,5.7k,140,1
7980,Aforeserve,3.4,1.3k,3.6k,91,20
7981,Eaton,4.0,1.3k,7.8k,147,4
7982,Eaton,4.0,1.3k,7.8k,147,4
7983,MedPlus,3.6,1.3k,4.2k,106,35
7984,Eaton,4.0,1.3k,7.8k,147,4
7985,MedPlus,3.6,1.3k,4.2k,106,35
7986,Sharekhan,3.7,1.3k,5.1k,99,64
7987,Eaton,4.0,1.3k,7.8k,147,4
7988,MedPlus,3.6,1.3k,4.2k,106,35
7989,Sharekhan,3.7,1.3k,5.1k,99,64
7990,EOSGlobe,2.9,1.3k,3.8k,91,10
7991,Eaton,4.0,1.3k,7.8k,147,4
7992,MedPlus,3.6,1.3k,4.2k,106,35
7993,Sharekhan,3.7,1.3k,5.1k,99,64
7994,EOSGlobe,2.9,1.3k,3.8k,91,10
7995,Amity University,3.6,1.3k,5.2k,115,70
7996,Eaton,4.0,1.3k,7.8k,147,4
7997,MedPlus,3.6,1.3k,4.2k,106,35
7998,Sharekhan,3.7,1.3k,5.1k,99,64
7999,EOSGlobe,2.9,1.3k,3.8k,91,10
8000,Amity University,3.6,1.3k,5.2k,115,70
8001,Worley,4.1,1.3k,7.2k,137,94
8002,Eaton,4.0,1.3k,7.8k,147,4
8003,MedPlus,3.6,1.3k,4.2k,106,35
8004,Sharekhan,3.7,1.3k,5.1k,99,64
8005,EOSGlobe,2.9,1.3k,3.8k,91,10
8006,Amity University,3.6,1.3k,5.2k,115,70
8007,Worley,4.1,1.3k,7.2k,137,94
8008,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8009,Eaton,4.0,1.3k,7.8k,147,4
8010,MedPlus,3.6,1.3k,4.2k,106,35
8011,Sharekhan,3.7,1.3k,5.1k,99,64
8012,EOSGlobe,2.9,1.3k,3.8k,91,10
8013,Amity University,3.6,1.3k,5.2k,115,70
8014,Worley,4.1,1.3k,7.2k,137,94
8015,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8016,Chetu,3.5,1.3k,7.3k,226,2
8017,Eaton,4.0,1.3k,7.8k,147,4
8018,MedPlus,3.6,1.3k,4.2k,106,35
8019,Sharekhan,3.7,1.3k,5.1k,99,64
8020,EOSGlobe,2.9,1.3k,3.8k,91,10
8021,Amity University,3.6,1.3k,5.2k,115,70
8022,Worley,4.1,1.3k,7.2k,137,94
8023,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8024,Chetu,3.5,1.3k,7.3k,226,2
8025,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8026,Eaton,4.0,1.3k,7.8k,147,4
8027,MedPlus,3.6,1.3k,4.2k,106,35
8028,Sharekhan,3.7,1.3k,5.1k,99,64
8029,EOSGlobe,2.9,1.3k,3.8k,91,10
8030,Amity University,3.6,1.3k,5.2k,115,70
8031,Worley,4.1,1.3k,7.2k,137,94
8032,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8033,Chetu,3.5,1.3k,7.3k,226,2
8034,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8035,DEXIT Global,3.5,1.3k,6k,138,--
8036,Eaton,4.0,1.3k,7.8k,147,4
8037,MedPlus,3.6,1.3k,4.2k,106,35
8038,Sharekhan,3.7,1.3k,5.1k,99,64
8039,EOSGlobe,2.9,1.3k,3.8k,91,10
8040,Amity University,3.6,1.3k,5.2k,115,70
8041,Worley,4.1,1.3k,7.2k,137,94
8042,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8043,Chetu,3.5,1.3k,7.3k,226,2
8044,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8045,DEXIT Global,3.5,1.3k,6k,138,--
8046,TEKsystems,3.2,1.3k,10.5k,136,30
8047,Eaton,4.0,1.3k,7.8k,147,4
8048,MedPlus,3.6,1.3k,4.2k,106,35
8049,Sharekhan,3.7,1.3k,5.1k,99,64
8050,EOSGlobe,2.9,1.3k,3.8k,91,10
8051,Amity University,3.6,1.3k,5.2k,115,70
8052,Worley,4.1,1.3k,7.2k,137,94
8053,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8054,Chetu,3.5,1.3k,7.3k,226,2
8055,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8056,DEXIT Global,3.5,1.3k,6k,138,--
8057,TEKsystems,3.2,1.3k,10.5k,136,30
8058,VOIS,3.8,1.3k,7.8k,177,25
8059,Eaton,4.0,1.3k,7.8k,147,4
8060,MedPlus,3.6,1.3k,4.2k,106,35
8061,Sharekhan,3.7,1.3k,5.1k,99,64
8062,EOSGlobe,2.9,1.3k,3.8k,91,10
8063,Amity University,3.6,1.3k,5.2k,115,70
8064,Worley,4.1,1.3k,7.2k,137,94
8065,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8066,Chetu,3.5,1.3k,7.3k,226,2
8067,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8068,DEXIT Global,3.5,1.3k,6k,138,--
8069,TEKsystems,3.2,1.3k,10.5k,136,30
8070,VOIS,3.8,1.3k,7.8k,177,25
8071,JioMart,3.9,1.3k,4.2k,114,--
8072,Eaton,4.0,1.3k,7.8k,147,4
8073,MedPlus,3.6,1.3k,4.2k,106,35
8074,Sharekhan,3.7,1.3k,5.1k,99,64
8075,EOSGlobe,2.9,1.3k,3.8k,91,10
8076,Amity University,3.6,1.3k,5.2k,115,70
8077,Worley,4.1,1.3k,7.2k,137,94
8078,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8079,Chetu,3.5,1.3k,7.3k,226,2
8080,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8081,DEXIT Global,3.5,1.3k,6k,138,--
8082,TEKsystems,3.2,1.3k,10.5k,136,30
8083,VOIS,3.8,1.3k,7.8k,177,25
8084,JioMart,3.9,1.3k,4.2k,114,--
8085,Bharat FIH,3.7,1.3k,5.4k,90,--
8086,Eaton,4.0,1.3k,7.8k,147,4
8087,MedPlus,3.6,1.3k,4.2k,106,35
8088,Sharekhan,3.7,1.3k,5.1k,99,64
8089,EOSGlobe,2.9,1.3k,3.8k,91,10
8090,Amity University,3.6,1.3k,5.2k,115,70
8091,Worley,4.1,1.3k,7.2k,137,94
8092,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8093,Chetu,3.5,1.3k,7.3k,226,2
8094,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8095,DEXIT Global,3.5,1.3k,6k,138,--
8096,TEKsystems,3.2,1.3k,10.5k,136,30
8097,VOIS,3.8,1.3k,7.8k,177,25
8098,JioMart,3.9,1.3k,4.2k,114,--
8099,Bharat FIH,3.7,1.3k,5.4k,90,--
8100,Fusion Finance,3.9,1.4k,3k,58,9
8101,Eaton,4.0,1.3k,7.8k,147,4
8102,MedPlus,3.6,1.3k,4.2k,106,35
8103,Sharekhan,3.7,1.3k,5.1k,99,64
8104,EOSGlobe,2.9,1.3k,3.8k,91,10
8105,Amity University,3.6,1.3k,5.2k,115,70
8106,Worley,4.1,1.3k,7.2k,137,94
8107,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8108,Chetu,3.5,1.3k,7.3k,226,2
8109,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8110,DEXIT Global,3.5,1.3k,6k,138,--
8111,TEKsystems,3.2,1.3k,10.5k,136,30
8112,VOIS,3.8,1.3k,7.8k,177,25
8113,JioMart,3.9,1.3k,4.2k,114,--
8114,Bharat FIH,3.7,1.3k,5.4k,90,--
8115,Fusion Finance,3.9,1.4k,3k,58,9
8116,Big Bazaar,4.3,1.3k,2.2k,47,--
8117,Eaton,4.0,1.3k,7.8k,147,4
8118,MedPlus,3.6,1.3k,4.2k,106,35
8119,Sharekhan,3.7,1.3k,5.1k,99,64
8120,EOSGlobe,2.9,1.3k,3.8k,91,10
8121,Amity University,3.6,1.3k,5.2k,115,70
8122,Worley,4.1,1.3k,7.2k,137,94
8123,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8124,Chetu,3.5,1.3k,7.3k,226,2
8125,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8126,DEXIT Global,3.5,1.3k,6k,138,--
8127,TEKsystems,3.2,1.3k,10.5k,136,30
8128,VOIS,3.8,1.3k,7.8k,177,25
8129,JioMart,3.9,1.3k,4.2k,114,--
8130,Bharat FIH,3.7,1.3k,5.4k,90,--
8131,Fusion Finance,3.9,1.4k,3k,58,9
8132,Big Bazaar,4.3,1.3k,2.2k,47,--
8133,Collabera Talent Solutions,3.5,1.3k,6.9k,151,18
8134,Eaton,4.0,1.3k,7.8k,147,4
8135,MedPlus,3.6,1.3k,4.2k,106,35
8136,Sharekhan,3.7,1.3k,5.1k,99,64
8137,EOSGlobe,2.9,1.3k,3.8k,91,10
8138,Amity University,3.6,1.3k,5.2k,115,70
8139,Worley,4.1,1.3k,7.2k,137,94
8140,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8141,Chetu,3.5,1.3k,7.3k,226,2
8142,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8143,DEXIT Global,3.5,1.3k,6k,138,--
8144,TEKsystems,3.2,1.3k,10.5k,136,30
8145,VOIS,3.8,1.3k,7.8k,177,25
8146,JioMart,3.9,1.3k,4.2k,114,--
8147,Bharat FIH,3.7,1.3k,5.4k,90,--
8148,Fusion Finance,3.9,1.4k,3k,58,9
8149,Big Bazaar,4.3,1.3k,2.2k,47,--
8150,Collabera Talent Solutions,3.5,1.3k,6.9k,151,18
8151,Novo Nordisk,3.6,1.3k,6.3k,96,160
8152,Eaton,4.0,1.3k,7.8k,147,4
8153,MedPlus,3.6,1.3k,4.2k,106,35
8154,Sharekhan,3.7,1.3k,5.1k,99,64
8155,EOSGlobe,2.9,1.3k,3.8k,91,10
8156,Amity University,3.6,1.3k,5.2k,115,70
8157,Worley,4.1,1.3k,7.2k,137,94
8158,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8159,Chetu,3.5,1.3k,7.3k,226,2
8160,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8161,DEXIT Global,3.5,1.3k,6k,138,--
8162,TEKsystems,3.2,1.3k,10.5k,136,30
8163,VOIS,3.8,1.3k,7.8k,177,25
8164,JioMart,3.9,1.3k,4.2k,114,--
8165,Bharat FIH,3.7,1.3k,5.4k,90,--
8166,Fusion Finance,3.9,1.4k,3k,58,9
8167,Big Bazaar,4.3,1.3k,2.2k,47,--
8168,Collabera Talent Solutions,3.5,1.3k,6.9k,151,18
8169,Novo Nordisk,3.6,1.3k,6.3k,96,160
8170,City Union Bank,3.0,1.3k,5.7k,118,11
8171,Eaton,4.0,1.3k,7.8k,147,4
8172,MedPlus,3.6,1.3k,4.2k,106,35
8173,Sharekhan,3.7,1.3k,5.1k,99,64
8174,EOSGlobe,2.9,1.3k,3.8k,91,10
8175,Amity University,3.6,1.3k,5.2k,115,70
8176,Worley,4.1,1.3k,7.2k,137,94
8177,Bajaj Housing Finance,3.6,1.3k,5.9k,71,51
8178,Chetu,3.5,1.3k,7.3k,226,2
8179,Fino Payments Bank,3.8,1.3k,3.9k,63,13
8180,DEXIT Global,3.5,1.3k,6k,138,--
8181,TEKsystems,3.2,1.3k,10.5k,136,30
8182,VOIS,3.8,1.3k,7.8k,177,25
8183,JioMart,3.9,1.3k,4.2k,114,--
8184,Bharat FIH,3.7,1.3k,5.4k,90,--
8185,Fusion Finance,3.9,1.4k,3k,58,9
8186,Big Bazaar,4.3,1.3k,2.2k,47,--
8187,Collabera Talent Solutions,3.5,1.3k,6.9k,151,18
8188,Novo Nordisk,3.6,1.3k,6.3k,96,160
8189,City Union Bank,3.0,1.3k,5.7k,118,11
8190,TÜV SÜD,3.9,1.3k,3.7k,93,130
8191,iMerit,3.2,1.3k,5.3k,116,8
8192,iMerit,3.2,1.3k,5.3k,116,8
8193,Unichem Laboratories,3.6,1.3k,5.1k,94,17
8194,iMerit,3.2,1.3k,5.3k,116,8
8195,Unichem Laboratories,3.6,1.3k,5.1k,94,17
8196,Sunknowledge Services,3.5,1.3k,3.6k,107,34
8197,iMerit,3.2,1.3k,5.3k,116,8
8198,Unichem Laboratories,3.6,1.3k,5.1k,94,17
8199,Sunknowledge Services,3.5,1.3k,3.6k,107,34
8200,GE,4.1,1.3k,7.4k,112,24
8201,iMerit,3.2,1.3k,5.3k,116,8
8202,Unichem Laboratories,3.6,1.3k,5.1k,94,17
8203,Sunknowledge Services,3.5,1.3k,3.6k,107,34
8204,GE,4.1,1.3k,7.4k,112,24
8205,Iffco Tokio General Insurance Co.,3.8,1.3k,3.9k,50,1
8206,iMerit,3.2,1.3k,5.3k,116,8
8207,Unichem Laboratories,3.6,1.3k,5.1k,94,17
8208,Sunknowledge Services,3.5,1.3k,3.6k,107,34
8209,GE,4.1,1.3k,7.4k,112,24
8210,Iffco Tokio General Insurance Co.,3.8,1.3k,3.9k,50,1
8211,Rashmi Metaliks,3.2,1.3k,4.6k,114,7
8212,iMerit,3.2,1.3k,5.3k,116,8
8213,Unichem Laboratories,3.6,1.3k,5.1k,94,17
8214,Sunknowledge Services,3.5,1.3k,3.6k,107,34
8215,GE,4.1,1.3k,7.4k,112,24
8216,Iffco Tokio General Insurance Co.,3.8,1.3k,3.9k,50,1
8217,Rashmi Metaliks,3.2,1.3k,4.6k,114,7
8218,Burger King,3.9,1.3k,3.5k,93,3
8219,iMerit,3.2,1.3k,5.3k,116,8
8220,Unichem Laboratories,3.6,1.3k,5.1k,94,17
